Date,Open,High,Low,Close
2009-11-22T22:00:00.000000000Z,77.258,79.019,76.590,77.000
2009-11-23T22:00:00.000000000Z,76.881,77.319,75.545,75.919
2009-11-24T22:00:00.000000000Z,76.101,78.135,75.865,77.898
2009-11-25T22:00:00.000000000Z,77.869,77.869,77.072,77.396
2009-11-26T22:00:00.000000000Z,76.721,76.925,73.268,76.677
2009-11-29T22:00:00.000000000Z,77.063,78.892,76.022,78.119
2009-11-30T22:00:00.000000000Z,78.159,79.542,77.908,78.500
2009-12-01T22:00:00.000000000Z,78.540,79.314,77.144,77.467
2009-12-02T22:00:00.000000000Z,77.517,78.626,77.104,77.349
2009-12-03T22:00:00.000000000Z,77.419,79.466,76.651,77.450
2009-12-06T22:00:00.000000000Z,77.586,78.005,76.059,76.361
2009-12-07T22:00:00.000000000Z,76.480,76.783,74.886,75.255
2009-12-08T22:00:00.000000000Z,75.236,75.995,71.852,72.264
2009-12-09T22:00:00.000000000Z,72.284,73.082,71.013,71.865
2009-12-10T22:00:00.000000000Z,71.836,72.455,70.903,71.586
2009-12-11T22:00:00.000000000Z,71.567,71.567,71.477,71.517
2009-12-13T22:00:00.000000000Z,71.530,72.292,71.083,71.778
2009-12-14T22:00:00.000000000Z,71.788,72.752,71.517,72.228
2009-12-15T22:00:00.000000000Z,72.251,73.833,72.014,73.751
2009-12-16T22:00:00.000000000Z,73.721,74.011,71.623,72.430
2009-12-17T22:00:00.000000000Z,72.410,74.108,72.053,73.148
2009-12-18T22:00:00.000000000Z,73.168,73.168,73.158,73.168
2009-12-20T22:00:00.000000000Z,72.962,73.987,71.854,71.985
2009-12-21T22:00:00.000000000Z,72.025,73.385,71.369,72.813
2009-12-22T22:00:00.000000000Z,72.823,75.038,72.650,74.871
2009-12-23T22:00:00.000000000Z,74.852,75.770,74.154,74.631
2009-12-27T22:00:00.000000000Z,75.801,76.931,75.702,76.790
2009-12-28T22:00:00.000000000Z,76.770,77.563,76.343,77.164
2009-12-29T22:00:00.000000000Z,77.204,78.200,77.078,77.798
2009-12-30T22:00:00.000000000Z,77.788,78.508,77.356,77.594
2010-01-03T22:00:00.000000000Z,78.165,80.114,78.017,80.044
2010-01-04T22:00:00.000000000Z,80.074,80.558,79.470,80.002
2010-01-05T22:00:00.000000000Z,79.982,81.941,79.524,81.734
2010-01-06T22:00:00.000000000Z,81.704,81.798,80.822,81.154
2010-01-07T22:00:00.000000000Z,81.238,81.846,80.455,81.292
2010-01-10T22:00:00.000000000Z,81.489,82.323,80.348,80.348
2010-01-11T22:00:00.000000000Z,80.328,80.762,78.407,78.477
2010-01-12T22:00:00.000000000Z,78.538,79.011,77.038,78.264
2010-01-13T22:00:00.000000000Z,78.498,78.937,77.465,77.594
2010-01-14T22:00:00.000000000Z,77.605,77.615,76.129,76.499
2010-01-15T22:00:00.000000000Z,76.510,76.510,76.510,76.510
2010-01-17T22:00:00.000000000Z,76.272,76.960,75.769,76.543
2010-01-18T22:00:00.000000000Z,76.514,77.241,74.804,77.024
2010-01-19T22:00:00.000000000Z,76.975,77.164,75.156,75.540
2010-01-20T22:00:00.000000000Z,75.511,76.252,73.705,74.025
2010-01-21T22:00:00.000000000Z,73.886,74.633,71.833,71.844
2010-01-22T22:00:00.000000000Z,71.894,71.894,71.894,71.894
2010-01-24T22:00:00.000000000Z,72.020,73.371,72.020,73.275
2010-01-25T22:00:00.000000000Z,73.285,73.285,72.058,72.901
2010-01-26T22:00:00.000000000Z,72.861,73.233,70.911,71.929
2010-01-27T22:00:00.000000000Z,71.969,72.737,71.162,72.052
2010-01-28T22:00:00.000000000Z,72.012,72.943,70.699,70.970
2010-01-29T22:00:00.000000000Z,70.960,70.960,70.861,70.861
2010-01-31T22:00:00.000000000Z,71.076,73.369,70.860,73.280
2010-02-01T22:00:00.000000000Z,73.350,75.925,72.762,75.676
2010-02-02T22:00:00.000000000Z,75.606,76.744,75.259,75.600
2010-02-03T22:00:00.000000000Z,75.670,75.738,71.264,71.565
2010-02-04T22:00:00.000000000Z,71.555,72.339,67.752,70.131
2010-02-05T22:00:00.000000000Z,70.002,70.142,70.002,70.142
2010-02-07T22:00:00.000000000Z,70.123,70.696,69.114,69.809
2010-02-08T22:00:00.000000000Z,69.800,72.395,69.523,72.050
2010-02-09T22:00:00.000000000Z,72.040,72.949,70.788,72.642
2010-02-10T22:00:00.000000000Z,72.756,73.526,72.010,73.112
2010-02-11T22:00:00.000000000Z,73.122,73.162,70.669,71.909
2010-02-14T22:00:00.000000000Z,72.077,72.172,71.391,71.504
2010-02-15T22:00:00.000000000Z,71.726,75.084,71.726,74.924
2010-02-16T22:00:00.000000000Z,75.092,75.586,74.542,75.202
2010-02-17T22:00:00.000000000Z,75.251,77.131,74.425,76.380
2010-02-18T22:00:00.000000000Z,76.410,77.549,75.613,77.510
2010-02-19T22:00:00.000000000Z,77.569,77.609,77.550,77.609
2010-02-21T22:00:00.000000000Z,77.890,78.062,77.102,77.596
2010-02-22T22:00:00.000000000Z,77.626,77.906,75.866,76.667
2010-02-23T22:00:00.000000000Z,76.697,77.702,75.951,77.700
2010-02-24T22:00:00.000000000Z,77.740,77.820,74.671,75.729
2010-02-25T22:00:00.000000000Z,75.719,77.304,75.306,77.040
2010-02-26T22:00:00.000000000Z,77.041,77.041,77.041,77.041
2010-02-28T22:00:00.000000000Z,77.610,77.923,75.701,76.609
2010-03-01T22:00:00.000000000Z,76.639,78.753,76.058,77.715
2010-03-02T22:00:00.000000000Z,77.685,79.091,77.404,78.950
2010-03-03T22:00:00.000000000Z,78.940,79.040,77.721,78.435
2010-03-04T22:00:00.000000000Z,78.555,80.100,78.389,79.682
2010-03-05T22:00:00.000000000Z,79.762,79.762,79.762,79.762
2010-03-07T22:00:00.000000000Z,79.879,80.590,79.156,80.040
2010-03-08T22:00:00.000000000Z,80.130,80.140,78.434,79.614
2010-03-09T22:00:00.000000000Z,79.535,81.205,78.983,80.106
2010-03-10T22:00:00.000000000Z,80.156,80.454,79.440,80.269
2010-03-11T22:00:00.000000000Z,80.249,81.109,78.532,79.294
2010-03-14T21:00:00.000000000Z,78.993,79.434,77.217,77.882
2010-03-15T21:00:00.000000000Z,77.884,79.816,77.198,79.322
2010-03-16T21:00:00.000000000Z,79.342,80.650,79.136,80.380
2010-03-17T21:00:00.000000000Z,80.429,80.484,79.519,80.033
2010-03-18T21:00:00.000000000Z,80.083,80.122,77.907,78.486
2010-03-19T21:00:00.000000000Z,78.496,78.508,78.496,78.508
2010-03-21T21:00:00.000000000Z,78.187,79.629,76.855,79.619
2010-03-22T21:00:00.000000000Z,79.609,80.018,78.721,79.370
2010-03-23T21:00:00.000000000Z,79.301,79.390,77.835,78.301
2010-03-24T21:00:00.000000000Z,78.291,79.425,78.160,78.287
2010-03-25T21:00:00.000000000Z,78.298,79.677,77.835,78.442
2010-03-26T21:00:00.000000000Z,78.363,78.394,78.353,78.394
2010-03-28T21:00:00.000000000Z,78.604,81.031,78.604,80.686
2010-03-29T21:00:00.000000000Z,80.696,80.944,79.911,80.633
2010-03-30T21:00:00.000000000Z,80.773,82.043,80.309,81.592
2010-03-31T21:00:00.000000000Z,81.504,83.592,81.465,83.562
2010-04-01T21:00:00.000000000Z,83.613,83.762,83.583,83.684
2010-04-04T21:00:00.000000000Z,83.880,85.508,83.482,85.466
2010-04-05T21:00:00.000000000Z,85.507,85.880,84.826,85.596
2010-04-06T21:00:00.000000000Z,85.646,86.007,84.707,84.840
2010-04-07T21:00:00.000000000Z,84.930,85.120,83.790,84.680
2010-04-08T21:00:00.000000000Z,84.790,85.561,83.607,84.520
2010-04-09T21:00:00.000000000Z,84.561,84.583,84.551,84.583
2010-04-11T21:00:00.000000000Z,84.751,85.509,84.273,84.478
2010-04-12T21:00:00.000000000Z,84.509,84.822,83.367,84.388
2010-04-13T21:00:00.000000000Z,84.249,86.505,84.249,86.104
2010-04-14T21:00:00.000000000Z,86.087,87.509,86.019,87.251
2010-04-15T21:00:00.000000000Z,87.201,87.221,84.760,85.580
2010-04-16T21:00:00.000000000Z,85.470,85.470,85.301,85.301
2010-04-18T21:00:00.000000000Z,85.404,85.404,82.930,84.180
2010-04-19T21:00:00.000000000Z,84.160,85.183,84.120,84.789
2010-04-20T21:00:00.000000000Z,84.709,85.855,84.289,85.578
2010-04-21T21:00:00.000000000Z,85.448,86.002,83.882,85.310
2010-04-22T21:00:00.000000000Z,85.430,87.045,84.946,86.926
2010-04-25T21:00:00.000000000Z,87.010,87.494,86.222,86.343
2010-04-26T21:00:00.000000000Z,86.354,86.911,85.019,85.049
2010-04-27T21:00:00.000000000Z,85.059,86.077,84.656,86.058
2010-04-28T21:00:00.000000000Z,86.068,87.443,85.674,86.837
2010-04-29T21:00:00.000000000Z,86.857,87.516,86.547,87.178
2010-04-30T21:00:00.000000000Z,87.268,87.268,87.268,87.268
2010-05-02T21:00:00.000000000Z,87.262,89.398,86.988,88.701
2010-05-03T21:00:00.000000000Z,88.651,88.886,85.219,85.269
2010-05-04T21:00:00.000000000Z,85.059,85.804,82.002,82.225
2010-05-05T21:00:00.000000000Z,82.166,82.841,77.403,79.650
2010-05-06T21:00:00.000000000Z,79.611,80.536,77.472,78.473
2010-05-09T21:00:00.000000000Z,78.814,81.676,78.805,80.433
2010-05-10T21:00:00.000000000Z,80.473,80.921,78.850,80.204
2010-05-11T21:00:00.000000000Z,80.334,81.651,79.868,81.144
2010-05-12T21:00:00.000000000Z,81.126,81.629,79.656,79.656
2010-05-13T21:00:00.000000000Z,79.688,79.958,76.865,77.509
2010-05-14T21:00:00.000000000Z,77.460,77.708,77.460,77.708
2010-05-16T21:00:00.000000000Z,77.311,77.641,74.059,74.806
2010-05-17T21:00:00.000000000Z,74.906,75.908,73.360,73.590
2010-05-18T21:00:00.000000000Z,73.620,73.835,72.101,73.256
2010-05-19T21:00:00.000000000Z,73.236,73.597,69.683,70.333
2010-05-20T21:00:00.000000000Z,70.353,72.205,69.980,71.148
2010-05-21T21:00:00.000000000Z,71.287,71.535,71.287,71.486
2010-05-23T21:00:00.000000000Z,71.272,71.698,70.372,70.509
2010-05-24T21:00:00.000000000Z,70.559,70.598,67.703,69.706
2010-05-25T21:00:00.000000000Z,69.984,71.603,69.228,70.780
2010-05-26T21:00:00.000000000Z,70.801,74.440,70.626,74.440
2010-05-27T21:00:00.000000000Z,74.430,75.276,72.850,73.766
2010-05-30T21:00:00.000000000Z,73.635,74.339,73.635,74.205
2010-05-31T21:00:00.000000000Z,74.455,75.026,71.170,72.016
2010-06-01T21:00:00.000000000Z,71.817,74.245,71.649,74.029
2010-06-02T21:00:00.000000000Z,74.209,75.275,73.500,75.088
2010-06-03T21:00:00.000000000Z,75.128,76.255,71.224,71.404
2010-06-04T21:00:00.000000000Z,71.395,71.395,71.395,71.395
2010-06-06T21:00:00.000000000Z,71.330,72.740,70.286,71.450
2010-06-07T21:00:00.000000000Z,71.570,72.477,71.074,72.420
2010-06-08T21:00:00.000000000Z,72.350,74.585,71.839,73.819
2010-06-09T21:00:00.000000000Z,73.780,75.722,73.441,75.359
2010-06-10T21:00:00.000000000Z,75.190,75.589,73.481,74.683
2010-06-11T21:00:00.000000000Z,74.674,74.674,74.674,74.674
2010-06-13T21:00:00.000000000Z,74.441,76.266,74.390,74.682
2010-06-14T21:00:00.000000000Z,74.642,76.429,74.642,76.292
2010-06-15T21:00:00.000000000Z,76.371,77.682,75.747,77.230
2010-06-16T21:00:00.000000000Z,77.240,78.229,76.788,77.822
2010-06-17T21:00:00.000000000Z,77.793,78.033,76.435,77.496
2010-06-20T21:00:00.000000000Z,77.733,79.091,77.013,77.681
2010-06-21T21:00:00.000000000Z,77.632,78.407,76.855,77.204
2010-06-22T21:00:00.000000000Z,77.076,77.474,74.893,74.893
2010-06-23T21:00:00.000000000Z,75.162,75.871,74.776,75.834
2010-06-24T21:00:00.000000000Z,75.864,77.882,75.144,77.866
2010-06-25T21:00:00.000000000Z,77.886,77.886,77.886,77.886
2010-06-27T21:00:00.000000000Z,77.588,78.109,76.540,77.029
2010-06-28T21:00:00.000000000Z,77.069,77.232,74.344,74.753
2010-06-29T21:00:00.000000000Z,74.654,75.782,73.593,74.263
2010-06-30T21:00:00.000000000Z,74.284,74.334,71.093,71.656
2010-07-01T21:00:00.000000000Z,71.806,72.419,70.834,71.513
2010-07-02T21:00:00.000000000Z,71.544,71.544,71.544,71.544
2010-07-04T21:00:00.000000000Z,71.240,71.962,71.240,71.784
2010-07-05T21:00:00.000000000Z,71.179,72.988,70.483,71.451
2010-07-06T21:00:00.000000000Z,71.252,73.969,70.626,73.959
2010-07-07T21:00:00.000000000Z,74.029,74.993,73.474,74.934
2010-07-08T21:00:00.000000000Z,74.984,75.653,74.214,75.400
2010-07-09T21:00:00.000000000Z,75.501,75.581,74.873,74.963
2010-07-11T21:00:00.000000000Z,75.049,75.596,73.761,74.126
2010-07-12T21:00:00.000000000Z,74.187,76.885,73.570,76.592
2010-07-13T21:00:00.000000000Z,76.582,77.713,76.002,76.540
2010-07-14T21:00:00.000000000Z,76.461,77.366,75.242,76.370
2010-07-15T21:00:00.000000000Z,76.360,76.539,74.717,75.267
2010-07-16T21:00:00.000000000Z,75.287,75.417,75.277,75.417
2010-07-18T21:00:00.000000000Z,75.193,77.263,74.831,75.561
2010-07-19T21:00:00.000000000Z,75.551,76.560,74.809,76.530
2010-07-20T21:00:00.000000000Z,76.540,77.259,75.117,75.206
2010-07-21T21:00:00.000000000Z,75.276,77.967,74.995,77.656
2010-07-22T21:00:00.000000000Z,77.716,78.155,76.994,77.544
2010-07-23T21:00:00.000000000Z,77.504,77.504,77.394,77.394
2010-07-25T21:00:00.000000000Z,77.499,77.959,76.598,77.558
2010-07-26T21:00:00.000000000Z,77.437,78.256,75.545,75.924
2010-07-27T21:00:00.000000000Z,75.894,76.444,74.852,76.002
2010-07-28T21:00:00.000000000Z,75.942,78.162,75.641,77.551
2010-07-29T21:00:00.000000000Z,77.581,78.339,76.239,78.289
2010-07-30T21:00:00.000000000Z,78.299,78.309,78.299,78.299
2010-08-01T21:00:00.000000000Z,78.145,81.214,78.135,80.984
2010-08-02T21:00:00.000000000Z,80.954,82.833,80.673,82.622
2010-08-03T21:00:00.000000000Z,82.662,82.891,81.640,82.100
2010-08-04T21:00:00.000000000Z,82.230,82.310,81.078,81.707
2010-08-05T21:00:00.000000000Z,81.697,82.197,79.595,80.375
2010-08-06T21:00:00.000000000Z,80.385,80.385,80.365,80.385
2010-08-08T21:00:00.000000000Z,80.510,81.399,80.280,80.998
2010-08-09T21:00:00.000000000Z,80.978,81.138,78.516,79.566
2010-08-10T21:00:00.000000000Z,79.606,79.635,77.033,77.043
2010-08-11T21:00:00.000000000Z,77.063,77.572,75.261,75.491
2010-08-12T21:00:00.000000000Z,75.501,76.440,74.679,75.409
2010-08-15T21:00:00.000000000Z,75.124,75.743,74.553,74.694
2010-08-16T21:00:00.000000000Z,74.685,76.861,74.510,75.898
2010-08-17T21:00:00.000000000Z,75.858,76.041,74.551,75.508
2010-08-18T21:00:00.000000000Z,75.518,76.414,74.271,74.553
2010-08-19T21:00:00.000000000Z,74.514,74.931,73.306,73.737
2010-08-20T21:00:00.000000000Z,73.688,73.688,73.639,73.639
2010-08-22T21:00:00.000000000Z,73.819,74.272,72.638,72.911
2010-08-23T21:00:00.000000000Z,73.001,73.047,71.545,71.726
2010-08-24T21:00:00.000000000Z,71.766,73.339,71.199,73.319
2010-08-25T21:00:00.000000000Z,73.240,74.996,72.833,74.178
2010-08-26T21:00:00.000000000Z,74.082,76.399,73.879,76.369
2010-08-27T21:00:00.000000000Z,76.309,76.399,76.309,76.399
2010-08-29T21:00:00.000000000Z,76.174,76.574,75.457,75.613
2010-08-30T21:00:00.000000000Z,75.603,76.367,73.827,74.018
2010-08-31T21:00:00.000000000Z,73.958,76.348,73.958,75.993
2010-09-01T21:00:00.000000000Z,75.934,76.753,74.837,76.457
2010-09-02T21:00:00.000000000Z,76.438,77.103,74.995,76.204
2010-09-03T21:00:00.000000000Z,76.106,76.265,76.106,76.265
2010-09-05T21:00:00.000000000Z,76.329,76.888,75.903,76.539
2010-09-06T21:00:00.000000000Z,76.726,78.071,75.312,77.168
2010-09-07T21:00:00.000000000Z,77.148,78.616,76.553,77.952
2010-09-08T21:00:00.000000000Z,77.973,78.621,76.862,76.862
2010-09-09T21:00:00.000000000Z,76.902,78.219,76.812,77.976
2010-09-10T21:00:00.000000000Z,77.986,77.986,77.986,77.986
2010-09-12T21:00:00.000000000Z,78.121,79.318,78.033,79.096
2010-09-13T21:00:00.000000000Z,78.966,79.836,78.401,78.953
2010-09-14T21:00:00.000000000Z,78.843,79.105,78.148,78.663
2010-09-15T21:00:00.000000000Z,78.623,79.220,77.471,77.871
2010-09-16T21:00:00.000000000Z,78.041,79.063,76.858,77.696
2010-09-17T21:00:00.000000000Z,77.617,77.617,77.547,77.577
2010-09-19T21:00:00.000000000Z,77.835,79.558,77.286,79.032
2010-09-20T21:00:00.000000000Z,79.023,79.650,77.662,77.742
2010-09-21T21:00:00.000000000Z,77.713,78.497,77.176,77.826
2010-09-22T21:00:00.000000000Z,77.776,78.167,76.451,77.581
2010-09-23T21:00:00.000000000Z,77.601,79.096,77.398,78.561
2010-09-24T21:00:00.000000000Z,78.542,78.661,78.502,78.502
2010-09-26T21:00:00.000000000Z,78.740,78.927,77.345,77.996
2010-09-27T21:00:00.000000000Z,77.986,79.283,77.504,78.578
2010-09-28T21:00:00.000000000Z,78.558,80.694,78.110,80.467
2010-09-29T21:00:00.000000000Z,80.477,82.175,80.203,81.897
2010-09-30T21:00:00.000000000Z,81.888,83.598,81.888,83.598
2010-10-01T21:00:00.000000000Z,83.578,83.598,83.578,83.598
2010-10-03T21:00:00.000000000Z,83.629,84.227,82.728,83.104
2010-10-04T21:00:00.000000000Z,83.144,84.755,82.769,84.447
2010-10-05T21:00:00.000000000Z,84.507,85.736,84.116,85.011
2010-10-06T21:00:00.000000000Z,85.163,85.890,82.817,83.059
2010-10-07T21:00:00.000000000Z,82.910,84.459,81.749,84.082
2010-10-08T21:00:00.000000000Z,84.083,84.083,84.083,84.083
2010-10-10T21:00:00.000000000Z,84.254,84.608,83.234,83.408
2010-10-11T21:00:00.000000000Z,83.319,83.952,82.437,83.363
2010-10-12T21:00:00.000000000Z,83.434,84.945,83.344,84.638
2010-10-13T21:00:00.000000000Z,84.738,85.435,83.801,84.111
2010-10-14T21:00:00.000000000Z,84.121,84.392,81.846,82.526
2010-10-15T21:00:00.000000000Z,82.606,82.656,82.606,82.656
2010-10-17T21:00:00.000000000Z,82.952,84.393,81.445,84.134
2010-10-18T21:00:00.000000000Z,84.074,84.354,80.711,80.721
2010-10-19T21:00:00.000000000Z,80.711,83.561,80.671,83.561
2010-10-20T21:00:00.000000000Z,83.611,83.783,81.366,81.906
2010-10-21T21:00:00.000000000Z,81.916,83.168,81.748,83.128
2010-10-22T21:00:00.000000000Z,83.108,83.108,83.098,83.108
2010-10-24T21:00:00.000000000Z,83.075,84.126,82.628,83.278
2010-10-25T21:00:00.000000000Z,83.318,83.820,82.900,83.471
2010-10-26T21:00:00.000000000Z,83.451,83.601,81.785,83.214
2010-10-27T21:00:00.000000000Z,83.194,83.786,82.907,83.357
2010-10-28T21:00:00.000000000Z,83.308,83.530,82.171,83.071
2010-10-29T21:00:00.000000000Z,83.081,83.081,83.081,83.081
2010-10-31T21:00:00.000000000Z,83.078,85.488,82.768,84.490
2010-11-01T21:00:00.000000000Z,84.510,85.842,84.470,85.803
2010-11-02T21:00:00.000000000Z,85.823,86.845,85.195,86.536
2010-11-03T21:00:00.000000000Z,86.556,88.248,86.496,88.088
2010-11-04T21:00:00.000000000Z,88.098,88.759,87.281,88.261
2010-11-05T21:00:00.000000000Z,88.282,88.681,88.282,88.432
2010-11-07T22:00:00.000000000Z,88.269,88.689,87.291,88.292
2010-11-08T22:00:00.000000000Z,88.202,88.994,87.146,87.916
2010-11-09T22:00:00.000000000Z,88.006,89.288,87.708,89.129
2010-11-10T22:00:00.000000000Z,89.069,89.680,88.601,88.772
2010-11-11T22:00:00.000000000Z,88.752,88.772,85.756,86.096
2010-11-12T22:00:00.000000000Z,86.086,86.096,86.026,86.026
2010-11-14T22:00:00.000000000Z,86.433,87.365,86.344,86.531
2010-11-15T22:00:00.000000000Z,86.491,86.601,84.396,84.696
2010-11-16T22:00:00.000000000Z,84.686,84.958,82.861,83.101
2010-11-17T22:00:00.000000000Z,83.111,85.402,83.062,85.342
2010-11-18T22:00:00.000000000Z,85.392,86.053,83.777,84.207
2010-11-19T22:00:00.000000000Z,84.267,84.267,84.037,84.037
2010-11-21T22:00:00.000000000Z,84.254,85.364,83.037,83.677
2010-11-22T22:00:00.000000000Z,83.727,83.919,82.351,82.951
2010-11-23T22:00:00.000000000Z,82.921,86.022,82.921,86.012
2010-11-24T22:00:00.000000000Z,85.992,86.273,85.324,85.974
2010-11-25T22:00:00.000000000Z,85.816,85.877,84.678,84.908
2010-11-28T22:00:00.000000000Z,85.436,87.427,85.436,87.368
2010-11-29T22:00:00.000000000Z,87.408,87.488,85.372,85.542
2010-11-30T22:00:00.000000000Z,85.513,88.954,85.353,88.884
2010-12-01T22:00:00.000000000Z,88.924,90.786,88.355,90.626
2010-12-02T22:00:00.000000000Z,90.666,91.799,90.049,91.589
2010-12-03T22:00:00.000000000Z,91.629,91.629,91.629,91.629
2010-12-05T22:00:00.000000000Z,91.417,91.988,90.820,90.950
2010-12-06T22:00:00.000000000Z,90.940,92.822,90.683,90.904
2010-12-07T22:00:00.000000000Z,90.794,91.696,90.117,91.078
2010-12-08T22:00:00.000000000Z,91.008,91.599,90.250,91.271
2010-12-09T22:00:00.000000000Z,91.251,91.543,89.844,90.505
2010-12-12T22:00:00.000000000Z,90.632,92.264,90.312,90.815
2010-12-13T22:00:00.000000000Z,90.746,91.718,90.668,91.269
2010-12-14T22:00:00.000000000Z,91.339,92.412,90.332,92.023
2010-12-15T22:00:00.000000000Z,92.043,92.273,91.654,91.920
2010-12-16T22:00:00.000000000Z,91.940,92.577,91.084,91.794
2010-12-17T22:00:00.000000000Z,91.854,91.934,91.854,91.934
2010-12-19T22:00:00.000000000Z,91.822,93.069,91.196,92.788
2010-12-20T22:00:00.000000000Z,92.768,93.663,92.533,93.643
2010-12-21T22:00:00.000000000Z,93.653,94.100,93.409,93.958
2010-12-22T22:00:00.000000000Z,93.928,94.694,93.444,94.563
2010-12-23T22:00:00.000000000Z,94.483,94.881,94.472,94.851
2010-12-26T22:00:00.000000000Z,93.893,94.642,93.208,93.797
2010-12-27T22:00:00.000000000Z,93.777,94.543,93.777,94.332
2010-12-28T22:00:00.000000000Z,94.461,94.500,93.738,94.066
2010-12-29T22:00:00.000000000Z,94.166,94.533,92.449,92.808
2010-12-30T22:00:00.000000000Z,92.768,93.227,92.283,92.453
2011-01-02T22:00:00.000000000Z,94.842,96.239,94.611,94.926
2011-01-03T22:00:00.000000000Z,94.936,95.813,92.670,93.359
2011-01-04T22:00:00.000000000Z,93.338,95.885,92.444,95.624
2011-01-05T22:00:00.000000000Z,95.644,96.191,94.088,94.497
2011-01-06T22:00:00.000000000Z,94.447,94.647,92.651,93.781
2011-01-09T22:00:00.000000000Z,93.848,95.905,93.656,95.794
2011-01-10T22:00:00.000000000Z,95.743,97.859,95.120,97.538
2011-01-11T22:00:00.000000000Z,97.528,98.883,97.314,98.242
2011-01-12T22:00:00.000000000Z,98.292,98.697,97.327,98.476
2011-01-13T22:00:00.000000000Z,98.426,99.221,97.762,98.770
2011-01-14T22:00:00.000000000Z,98.779,98.779,98.629,98.629
2011-01-16T22:00:00.000000000Z,98.581,98.951,97.642,97.831
2011-01-17T22:00:00.000000000Z,97.841,98.609,96.833,97.812
2011-01-18T22:00:00.000000000Z,97.762,98.820,97.762,98.165
2011-01-19T22:00:00.000000000Z,98.155,98.364,95.663,96.543
2011-01-20T22:00:00.000000000Z,96.532,98.048,96.471,97.686
2011-01-21T22:00:00.000000000Z,97.807,97.807,97.797,97.797
2011-01-23T22:00:00.000000000Z,97.779,98.328,96.420,96.579
2011-01-24T22:00:00.000000000Z,96.659,96.856,94.921,95.538
2011-01-25T22:00:00.000000000Z,95.548,98.505,95.438,98.365
2011-01-26T22:00:00.000000000Z,98.335,99.100,97.375,97.455
2011-01-27T22:00:00.000000000Z,97.445,99.871,97.298,99.419
2011-01-28T22:00:00.000000000Z,99.479,99.529,99.419,99.479
2011-01-30T22:00:00.000000000Z,99.742,101.827,98.626,100.624
2011-01-31T22:00:00.000000000Z,100.674,102.179,100.328,101.667
2011-02-01T22:00:00.000000000Z,101.727,102.679,101.429,102.469
2011-02-02T22:00:00.000000000Z,102.438,103.437,101.510,101.949
2011-02-03T22:00:00.000000000Z,101.909,102.564,99.570,100.028
2011-02-04T22:00:00.000000000Z,100.048,100.188,100.048,100.188
2011-02-06T22:00:00.000000000Z,99.900,100.967,98.863,99.212
2011-02-07T22:00:00.000000000Z,99.291,100.476,97.565,100.203
2011-02-08T22:00:00.000000000Z,100.243,102.296,100.082,102.095
2011-02-09T22:00:00.000000000Z,102.135,102.921,100.517,101.656
2011-02-10T22:00:00.000000000Z,101.666,102.060,100.579,101.880
2011-02-11T22:00:00.000000000Z,101.940,101.940,101.689,101.689
2011-02-13T22:00:00.000000000Z,101.627,104.761,101.400,103.572
2011-02-14T22:00:00.000000000Z,103.491,104.509,101.770,102.220
2011-02-15T22:00:00.000000000Z,102.250,104.990,102.197,104.384
2011-02-16T22:00:00.000000000Z,104.474,104.795,102.813,103.333
2011-02-17T22:00:00.000000000Z,103.273,103.938,101.193,103.388
2011-02-18T22:00:00.000000000Z,103.297,103.297,103.247,103.247
2011-02-20T22:00:00.000000000Z,103.385,109.103,103.325,108.419
2011-02-21T22:00:00.000000000Z,108.399,108.954,105.938,106.927
2011-02-22T22:00:00.000000000Z,106.837,112.670,106.343,112.590
2011-02-23T22:00:00.000000000Z,112.529,119.877,110.005,111.178
2011-02-24T22:00:00.000000000Z,111.218,114.271,110.874,112.656
2011-02-25T22:00:00.000000000Z,112.665,112.776,112.665,112.776
2011-02-27T22:00:00.000000000Z,112.811,114.813,111.630,112.193
2011-02-28T22:00:00.000000000Z,112.122,117.048,112.105,116.887
2011-03-01T22:00:00.000000000Z,116.847,118.065,114.814,116.729
2011-03-02T22:00:00.000000000Z,116.608,117.167,113.756,114.857
2011-03-03T22:00:00.000000000Z,114.837,116.717,114.837,116.282
2011-03-04T22:00:00.000000000Z,116.322,116.442,116.221,116.221
2011-03-06T22:00:00.000000000Z,116.316,118.691,114.677,114.967
2011-03-07T22:00:00.000000000Z,114.776,115.458,112.290,112.927
2011-03-08T22:00:00.000000000Z,113.047,116.298,112.309,116.243
2011-03-09T22:00:00.000000000Z,116.203,116.691,113.657,115.375
2011-03-10T22:00:00.000000000Z,115.224,115.801,112.361,113.445
2011-03-11T22:00:00.000000000Z,113.465,113.545,113.405,113.545
2011-03-13T21:00:00.000000000Z,113.670,114.149,111.226,113.854
2011-03-14T21:00:00.000000000Z,113.774,113.874,107.971,108.155
2011-03-15T21:00:00.000000000Z,108.144,111.783,107.380,110.850
2011-03-16T21:00:00.000000000Z,110.870,115.400,109.460,115.260
2011-03-17T21:00:00.000000000Z,115.280,117.290,113.090,114.200
2011-03-18T21:00:00.000000000Z,114.180,114.520,114.120,114.500
2011-03-20T21:00:00.000000000Z,114.759,116.229,114.699,114.759
2011-03-21T21:00:00.000000000Z,114.659,116.088,114.168,115.858
2011-03-22T21:00:00.000000000Z,115.898,116.408,115.088,115.378
2011-03-23T21:00:00.000000000Z,115.358,115.928,114.508,115.708
2011-03-24T21:00:00.000000000Z,115.728,116.138,115.217,116.007
